# d=[337.67291431 395.81229151 292.37194692 241.49389559 279.32503474
 240.68127613 240.96929768 257.31710769]
# TotalMass=6.49314606224876T, max_u17=48.98601775662887mm
Time (s), Displacement (mm)
4.509999999999999787e+00,5.783597773963467858e+00
4.512000000000000455e+00,4.964274176568834740e+00
4.514000000000000234e+00,4.134300566366535534e+00
4.516000000000000014e+00,3.293967473875774488e+00
4.517999999999999794e+00,2.443581806248731780e+00
4.520000000000000462e+00,1.583469257016713039e+00
4.522000000000000242e+00,7.139762804081328795e-01
4.524000000000000021e+00,-1.645283549742223572e-01
4.525999999999999801e+00,-1.051652429156583635e+00
4.528000000000000469e+00,-1.946979513821562424e+00
4.530000000000000249e+00,-2.850068523651525965e+00
4.532000000000000028e+00,-3.760453507063552081e+00
4.533999999999999808e+00,-4.677643608809044729e+00
4.536000000000000476e+00,-5.601123145758863053e+00
4.538000000000000256e+00,-6.530351751735437915e+00
4.540000000000000036e+00,-7.464764555399605150e+00
4.541999999999999815e+00,-8.403772393624267423e+00
4.544000000000000483e+00,-9.346762089853395850e+00
4.546000000000000263e+00,-1.029309680143076555e+01
4.548000000000000043e+00,-1.124211645834576245e+01
4.549999999999999822e+00,-1.219313833836607408e+01
4.552000000000000490e+00,-1.314545781101776356e+01
4.554000000000000270e+00,-1.409834927536696014e+01
4.556000000000000050e+00,-1.505106730565472972e+01
4.557999999999999829e+00,-1.600284800630747739e+01
4.560000000000000497e+00,-1.695276812544405587e+01
4.562000000000000277e+00,-1.789960446922879811e+01
4.564000000000000057e+00,-1.884197848185155522e+01
4.565999999999999837e+00,-1.977850087285716540e+01
4.568000000000000504e+00,-2.070777386233978490e+01
4.570000000000000284e+00,-2.162839358658498412e+01
4.572000000000000064e+00,-2.253895261350304224e+01
4.573999999999999844e+00,-2.343804249974380127e+01
4.576000000000000512e+00,-2.432425631119011200e+01
4.578000000000000291e+00,-2.519619102759425289e+01
4.580000000000000071e+00,-2.605244976116789601e+01
4.581999999999999851e+00,-2.689164373732240776e+01
4.584000000000000519e+00,-2.771239401163652261e+01
4.586000000000000298e+00,-2.851333292769950134e+01
4.588000000000000078e+00,-2.929310535230162671e+01
4.589999999999999858e+00,-3.005036975386380504e+01
4.592000000000000526e+00,-3.078379921360498273e+01
4.594000000000000306e+00,-3.149208247400176930e+01
4.596000000000000085e+00,-3.217392513384014308e+01
4.597999999999999865e+00,-3.282805109299118840e+01
4.600000000000000533e+00,-3.345320434335071980e+01
4.602000000000000313e+00,-3.404815115767081579e+01
4.604000000000000092e+00,-3.461168268706059337e+01
4.605999999999999872e+00,-3.514261798304879392e+01
4.608000000000000540e+00,-3.563980741659903373e+01
4.610000000000000320e+00,-3.610213641670457463e+01
4.612000000000000099e+00,-3.652852943695656052e+01
4.613999999999999879e+00,-3.691795404239282874e+01
4.615999999999999659e+00,-3.726942500167834993e+01
4.618000000000000327e+00,-3.758200827114163189e+01
4.620000000000000107e+00,-3.785482475658973556e+01
4.621999999999999886e+00,-3.808705377360282540e+01
4.623999999999999666e+00,-3.827793615575169639e+01
4.626000000000000334e+00,-3.842677694133097077e+01
4.628000000000000114e+00,-3.853294759849815421e+01
4.629999999999999893e+00,-3.859588778506741846e+01
4.631999999999999673e+00,-3.861510664217330202e+01
4.634000000000000341e+00,-3.859018362924587819e+01
4.636000000000000121e+00,-3.852076891158706218e+01
4.637999999999999901e+00,-3.840658331211452037e+01
4.639999999999999680e+00,-3.824741783683212049e+01
4.642000000000000348e+00,-3.804313278084408978e+01
4.644000000000000128e+00,-3.779365641982689539e+01
4.645999999999999908e+00,-3.749898329217020887e+01
4.647999999999999687e+00,-3.715917208045223674e+01
4.650000000000000355e+00,-3.677434310794036065e+01
4.652000000000000135e+00,-3.634467547622155337e+01
4.653999999999999915e+00,-3.587040388310766303e+01
4.655999999999999694e+00,-3.535181517438972776e+01
4.658000000000000362e+00,-3.478924469727478197e+01
4.660000000000000142e+00,-3.418329320480983569e+01
4.661999999999999922e+00,-3.353504354053452374e+01
4.663999999999999702e+00,-3.284583583946456997e+01
4.666000000000000369e+00,-3.211704299707925259e+01
4.668000000000000149e+00,-3.135006709932093116e+01
4.669999999999999929e+00,-3.054633602262274650e+01
4.671999999999999709e+00,-2.970730031570177232e+01
4.674000000000000377e+00,-2.883443049764707311e+01
4.676000000000000156e+00,-2.792921491681943991e+01
4.677999999999999936e+00,-2.699315830842829200e+01
4.679999999999999716e+00,-2.602778116376686413e+01
4.682000000000000384e+00,-2.503461998183153980e+01
4.684000000000000163e+00,-2.401522841756576554e+01
4.685999999999999943e+00,-2.297117927528706360e+01
4.687999999999999723e+00,-2.190406722735019684e+01
4.690000000000000391e+00,-2.081551207373782120e+01
4.692000000000000171e+00,-1.970716230475690978e+01
4.693999999999999950e+00,-1.858069869199003321e+01
4.695999999999999730e+00,-1.743783761604048266e+01
4.698000000000000398e+00,-1.628033384525034322e+01
4.700000000000000178e+00,-1.510980546827629212e+01
4.701999999999999957e+00,-1.392755796074470354e+01
4.703999999999999737e+00,-1.273476132867156885e+01
4.706000000000000405e+00,-1.153262591354433830e+01
4.708000000000000185e+00,-1.032239986278501398e+01
4.709999999999999964e+00,-9.105365523403424532e+00
4.711999999999999744e+00,-7.882834837259791172e+00
4.714000000000000412e+00,-6.656143829010174429e+00
4.716000000000000192e+00,-5.426646283608777210e+00
4.717999999999999972e+00,-4.195706712928581439e+00
4.719999999999999751e+00,-2.964692714276127905e+00
4.722000000000000419e+00,-1.734966830276730043e+00
4.724000000000000199e+00,-5.078780316796835947e-01
4.725999999999999979e+00,7.152470373929165071e-01
4.727999999999999758e+00,1.933112889320472538e+00
4.730000000000000426e+00,3.144463910054441591e+00
4.732000000000000206e+00,4.348092750775638393e+00
4.733999999999999986e+00,5.542848161608667112e+00
4.735999999999999766e+00,6.727642023675985961e+00
4.738000000000000433e+00,7.901455336767577720e+00
4.740000000000000213e+00,9.063342935516546461e+00
4.741999999999999993e+00,1.021243673826163523e+01
4.743999999999999773e+00,1.134794737921290952e+01
4.746000000000000441e+00,1.246916413399056367e+01
4.748000000000000220e+00,1.357545311753664308e+01
4.750000000000000000e+00,1.466625380718592453e+01
4.751999999999999780e+00,1.574107401708941367e+01
4.754000000000000448e+00,1.679948351789043315e+01
4.756000000000000227e+00,1.784110655268835899e+01
4.758000000000000007e+00,1.886561354294704884e+01
4.759999999999999787e+00,1.987271230346700790e+01
4.762000000000000455e+00,2.086213909270792755e+01
4.764000000000000234e+00,2.183364981404659133e+01
4.766000000000000014e+00,2.278701165684965346e+01
4.767999999999999794e+00,2.372199542656825599e+01
4.770000000000000462e+00,2.463836876425401456e+01
4.772000000000000242e+00,2.553589040214411909e+01
4.774000000000000021e+00,2.641430554737452496e+01
4.775999999999999801e+00,2.727334243408229497e+01
4.778000000000000469e+00,2.811271003799087609e+01
4.780000000000000249e+00,2.893209690889839081e+01
4.782000000000000028e+00,2.973117104613627859e+01
4.783999999999999808e+00,3.050958071989619924e+01
4.786000000000000476e+00,3.126695612641514188e+01
4.788000000000000256e+00,3.200291175591393511e+01
4.790000000000000036e+00,3.271704934722794178e+01
4.791999999999999815e+00,3.340896130064572134e+01
4.794000000000000483e+00,3.407823441930418085e+01
4.796000000000000263e+00,3.472445384880904129e+01
4.798000000000000043e+00,3.534720708439197523e+01
4.799999999999999822e+00,3.594608791530289693e+01
4.802000000000000490e+00,3.652070017817527514e+01
4.804000000000000270e+00,3.707066119599880949e+01
4.806000000000000050e+00,3.759560478835903297e+01
4.807999999999999829e+00,3.809518375284454805e+01
4.810000000000000497e+00,3.856907173765409169e+01
4.812000000000000277e+00,3.901696445154033199e+01
4.814000000000000057e+00,3.943858018869386939e+01
4.815999999999999837e+00,3.983365968168221372e+01
4.818000000000000504e+00,4.020196533316921972e+01
4.820000000000000284e+00,4.054327991444215229e+01
4.822000000000000064e+00,4.085740485311799830e+01
4.823999999999999844e+00,4.114415826116314179e+01
4.826000000000000512e+00,4.140337287520568310e+01
4.828000000000000291e+00,4.163489409224264648e+01
4.830000000000000071e+00,4.183857828415651170e+01
4.831999999999999851e+00,4.201429156369889739e+01
4.834000000000000519e+00,4.216190915337179490e+01
4.836000000000000298e+00,4.228131547833428527e+01
4.838000000000000078e+00,4.237240506713978050e+01
4.839999999999999858e+00,4.243492625750833014e+01
4.842000000000000526e+00,4.246832588703525602e+01
4.844000000000000306e+00,4.247191102793070883e+01
4.846000000000000085e+00,4.244501136262238816e+01
4.847999999999999865e+00,4.238698408201462797e+01
4.850000000000000533e+00,4.229721934635190905e+01
4.852000000000000313e+00,4.217514610510026785e+01
4.854000000000000092e+00,4.202023803016019343e+01
4.855999999999999872e+00,4.183201929027983823e+01
4.858000000000000540e+00,4.161006988699937637e+01
4.860000000000000320e+00,4.135403028514011936e+01
4.862000000000000099e+00,4.106360510300934408e+01
4.863999999999999879e+00,4.073856567648634552e+01
4.865999999999999659e+00,4.037875137279026916e+01
4.868000000000000327e+00,3.998406959869621602e+01
4.870000000000000107e+00,3.955449451842597597e+01
4.871999999999999886e+00,3.909006456268120644e+01
4.873999999999999666e+00,3.859087886733374262e+01
4.876000000000000334e+00,3.805709282436912844e+01
4.878000000000000114e+00,3.748891295653247369e+01
4.879999999999999893e+00,3.688659133032177806e+01
4.881999999999999673e+00,3.625041973963563890e+01
4.884000000000000341e+00,3.558072388755928728e+01
4.886000000000000121e+00,3.487785773048958760e+01
4.887999999999999901e+00,3.414219812873849236e+01
4.889999999999999680e+00,3.337413993538437040e+01
4.892000000000000348e+00,3.257409161454152979e+01
4.894000000000000128e+00,3.174247145309060514e+01
4.895999999999999908e+00,3.087970440794052607e+01
4.897999999999999687e+00,2.998621961448310458e+01
4.900000000000000355e+00,2.906244858024597022e+01
4.902000000000000135e+00,2.810882406024595426e+01
4.903999999999999915e+00,2.712577959448315212e+01
4.905999999999999694e+00,2.611374972050387200e+01
4.908000000000000362e+00,2.507317085514818444e+01
4.910000000000000142e+00,2.400448280738941875e+01
4.911999999999999922e+00,2.290813087719984154e+01
4.913999999999999702e+00,2.178456847475272440e+01
4.916000000000000369e+00,2.063426017099306620e+01
4.918000000000000149e+00,1.945768506660554209e+01
4.919999999999999929e+00,1.825548718252856872e+01
4.921999999999999709e+00,1.702862575327706196e+01
4.924000000000000377e+00,1.577823156892863032e+01
4.926000000000000156e+00,1.450546308955701846e+01
4.927999999999999936e+00,1.321150897055504458e+01
4.929999999999999716e+00,1.189758988973163234e+01
4.932000000000000384e+00,1.056495960010393276e+01
4.934000000000000163e+00,9.214905196848263813e+00
4.935999999999999943e+00,7.848746649615016224e+00
4.937999999999999723e+00,6.467835705623810050e+00
4.940000000000000391e+00,5.073554309177223942e+00
4.942000000000000171e+00,3.667312705864469891e+00
4.943999999999999950e+00,2.250547403318072348e+00
4.945999999999999730e+00,8.247191457017025717e-01
4.948000000000000398e+00,-6.086889710304584922e-01
4.950000000000000178e+00,-2.048173157190356530e+00
4.951999999999999957e+00,-3.492210321464286338e+00
4.953999999999999737e+00,-4.939259204221563948e+00
