# d=[522.6741935  205.11179182 427.69756828 628.78883164 535.50685187
 250.17003702 438.37167934 201.54830957]
# TotalMass=14.37241676263656T, max_u17=69.9555162865256mm
Time (s), Displacement (mm)
3.526000000000000245e+00,1.916030687048072334e+00
3.528000000000000025e+00,6.624859917117553731e-01
3.530000000000000249e+00,-5.959892905438348709e-01
3.532000000000000028e+00,-1.857922033302676024e+00
3.534000000000000252e+00,-3.121860790820196740e+00
3.536000000000000032e+00,-4.386382597612850986e+00
3.538000000000000256e+00,-5.650098842534855059e+00
3.540000000000000036e+00,-6.911660074545837418e+00
3.542000000000000259e+00,-8.169759626634474969e+00
3.544000000000000039e+00,-9.423135979798413331e+00
3.546000000000000263e+00,-1.067057383080370059e+01
3.548000000000000043e+00,-1.191090387456549671e+01
3.550000000000000266e+00,-1.314300136218017911e+01
3.552000000000000046e+00,-1.436578354624065668e+01
3.554000000000000270e+00,-1.557820617306545685e+01
3.556000000000000050e+00,-1.677925922338712894e+01
3.558000000000000274e+00,-1.796796213538050324e+01
3.560000000000000053e+00,-1.914335877359335925e+01
3.562000000000000277e+00,-2.030451239323003776e+01
3.564000000000000057e+00,-2.145050082961342852e+01
3.566000000000000281e+00,-2.258041215696680482e+01
3.568000000000000060e+00,-2.369334101252158575e+01
3.570000000000000284e+00,-2.478838571338769370e+01
3.572000000000000064e+00,-2.586464624747583585e+01
3.574000000000000288e+00,-2.692122316103437996e+01
3.576000000000000068e+00,-2.795721730824816120e+01
3.578000000000000291e+00,-2.897173037699234044e+01
3.580000000000000071e+00,-2.996394308670328144e+01
3.582000000000000295e+00,-3.093319380986713441e+01
3.584000000000000075e+00,-3.187890339314192545e+01
3.585999999999999854e+00,-3.280050017533339002e+01
3.588000000000000078e+00,-3.369742205165596971e+01
3.589999999999999858e+00,-3.456911834866264144e+01
3.592000000000000082e+00,-3.541505140387050687e+01
3.593999999999999861e+00,-3.623469778639287853e+01
3.596000000000000085e+00,-3.702754913800847447e+01
3.597999999999999865e+00,-3.779311265342192172e+01
3.600000000000000089e+00,-3.853091125079717472e+01
3.601999999999999869e+00,-3.924048350713037792e+01
3.604000000000000092e+00,-3.992138344653876914e+01
3.605999999999999872e+00,-4.057318027288150830e+01
3.608000000000000096e+00,-4.119545813247360400e+01
3.609999999999999876e+00,-4.178781598018861132e+01
3.612000000000000099e+00,-4.234986760546498630e+01
3.613999999999999879e+00,-4.288124185617477480e+01
3.616000000000000103e+00,-4.338158308047619727e+01
3.617999999999999883e+00,-4.385055179175005691e+01
3.620000000000000107e+00,-4.428782556062672882e+01
3.621999999999999886e+00,-4.469310011220667178e+01
3.624000000000000110e+00,-4.506609059475542978e+01
3.625999999999999890e+00,-4.540653302658649437e+01
3.628000000000000114e+00,-4.571418592097607814e+01
3.629999999999999893e+00,-4.598883207216904623e+01
3.632000000000000117e+00,-4.623028049622909208e+01
3.633999999999999897e+00,-4.643836851797617982e+01
3.636000000000000121e+00,-4.661296398840814703e+01
3.637999999999999901e+00,-4.675396760559209497e+01
3.640000000000000124e+00,-4.686131528680440539e+01
3.641999999999999904e+00,-4.693498054120939855e+01
3.644000000000000128e+00,-4.697497678332753424e+01
3.645999999999999908e+00,-4.698135947111654076e+01
3.648000000000000131e+00,-4.695422794913307030e+01
3.649999999999999911e+00,-4.689372689001361039e+01
3.652000000000000135e+00,-4.680004721902776055e+01
3.653999999999999915e+00,-4.667342641700901140e+01
3.656000000000000139e+00,-4.651414811695326534e+01
3.657999999999999918e+00,-4.632254093823451768e+01
3.660000000000000142e+00,-4.609891396282170462e+01
3.661999999999999922e+00,-4.584349150243046012e+01
3.664000000000000146e+00,-4.555647236943038081e+01
3.665999999999999925e+00,-4.523808849896106921e+01
