# d=[650. 650. 650. 650. 650. 650. 650. 650.]
# TotalMass=35.785010625000005T, max_u17=10.69244834282673mm
Time (s), Displacement (mm)
1.249200000000000088e+01,3.350692383890512271e-01
1.249399999999999977e+01,5.004037766232376505e-01
1.249600000000000044e+01,6.617742335991108060e-01
1.249800000000000111e+01,8.182470123305791709e-01
1.250000000000000000e+01,9.689117172409378309e-01
1.250200000000000067e+01,1.112892301482876656e+00
1.250399999999999956e+01,1.249358434832609221e+00
1.250600000000000023e+01,1.377536544693434450e+00
1.250800000000000090e+01,1.496719878984205554e+00
1.250999999999999979e+01,1.606276910598277485e+00
1.251200000000000045e+01,1.705657468923431397e+00
1.251400000000000112e+01,1.794396147087592874e+00
1.251600000000000001e+01,1.872112775992214040e+00
1.251800000000000068e+01,1.938510041621241964e+00
1.251999999999999957e+01,1.993402967795691261e+00
1.252200000000000024e+01,2.036746417143432186e+00
1.252400000000000091e+01,2.068592597480623851e+00
1.252599999999999980e+01,2.089048195822616805e+00
1.252800000000000047e+01,2.098266259263884326e+00
1.253000000000000114e+01,2.096439088218569946e+00
1.253200000000000003e+01,2.083792683323965722e+00
1.253400000000000070e+01,2.060583029311512604e+00
1.253599999999999959e+01,2.027094178838622529e+00
1.253800000000000026e+01,1.983637779779855226e+00
1.254000000000000092e+01,1.930553447084761398e+00
1.254199999999999982e+01,1.868209282034645646e+00
1.254400000000000048e+01,1.797001920159175370e+00
1.254599999999999937e+01,1.717355727157313883e+00
1.254800000000000004e+01,1.629721096169987948e+00
1.255000000000000071e+01,1.534572138148660336e+00
1.255199999999999960e+01,1.432404307184085734e+00
1.255400000000000027e+01,1.323732596679304097e+00
1.255600000000000094e+01,1.209090855796888242e+00
1.255799999999999983e+01,1.089032533767999356e+00
1.256000000000000050e+01,9.641328279602335849e-01
1.256199999999999939e+01,8.349918748714039163e-01
1.256400000000000006e+01,7.022383601792501207e-01
1.256600000000000072e+01,5.665327869681717754e-01
1.256799999999999962e+01,4.285696466272055360e-01
1.257000000000000028e+01,2.890778669746736362e-01
1.257200000000000095e+01,1.488191260173479524e-01
1.257399999999999984e+01,8.583868650415443433e-03
1.257600000000000051e+01,-1.308148946271729118e-01
1.257799999999999940e+01,-2.685497203739812822e-01
1.258000000000000007e+01,-4.037883478738635845e-01
