# d=[367.87284522 409.13036753 336.8975626  303.36503701 264.08523418
 255.79082822 268.46756227 239.81218468]
# TotalMass=7.140152630913054T, max_u17=47.244129455708034mm
Time (s), Displacement (mm)
4.266000000000000014e+00,-1.490332246169488561e+00
4.267999999999999794e+00,-2.332886578655110621e-01
4.270000000000000462e+00,1.031789672707443595e+00
4.272000000000000242e+00,2.303631038028265188e+00
4.274000000000000021e+00,3.580926490695425901e+00
4.275999999999999801e+00,4.862325712438440917e+00
4.278000000000000469e+00,6.146433989756229899e+00
4.280000000000000249e+00,7.431810432241190867e+00
4.282000000000000028e+00,8.716967489714697592e+00
4.283999999999999808e+00,1.000037174651907534e+01
4.286000000000000476e+00,1.128044590384497070e+01
4.288000000000000256e+00,1.255557180994413713e+01
4.290000000000000036e+00,1.382409436685838600e+01
4.291999999999999815e+00,1.508432613126098687e+01
4.294000000000000483e+00,1.633455243376258181e+01
4.296000000000000263e+00,1.757303686105457530e+01
4.298000000000000043e+00,1.879802697281084889e+01
4.299999999999999822e+00,2.000776015442977496e+01
4.302000000000000490e+00,2.120046953235880594e+01
4.304000000000000270e+00,2.237438989735487027e+01
4.306000000000000050e+00,2.352776359105040882e+01
4.307999999999999829e+00,2.465884631313621611e+01
4.310000000000000497e+00,2.576591280261822803e+01
4.312000000000000277e+00,2.684726234039966997e+01
4.314000000000000057e+00,2.790122401572112665e+01
4.315999999999999837e+00,2.892616169919062230e+01
4.318000000000000504e+00,2.992047867258562022e+01
4.320000000000000284e+00,3.088262188107241002e+01
4.322000000000000064e+00,3.181108579599170838e+01
4.323999999999999844e+00,3.270441590333677340e+01
4.326000000000000512e+00,3.356121186077668028e+01
4.328000000000000291e+00,3.438013039029996065e+01
4.330000000000000071e+00,3.515988799021670985e+01
4.331999999999999851e+00,3.589926355619320475e+01
4.334000000000000519e+00,3.659710099446796505e+01
4.336000000000000298e+00,3.725231189142501620e+01
4.338000000000000078e+00,3.786387827407325801e+01
4.339999999999999858e+00,3.843085544923718544e+01
4.342000000000000526e+00,3.895237488899179112e+01
4.344000000000000306e+00,3.942764710169707598e+01
4.346000000000000085e+00,3.985596435731766007e+01
4.347999999999999865e+00,4.023670312426274620e+01
4.350000000000000533e+00,4.056932608589885092e+01
4.352000000000000313e+00,4.085338359975245481e+01
4.354000000000000092e+00,4.108851447958179648e+01
4.355999999999999872e+00,4.127444600787978857e+01
4.357999999999999652e+00,4.141099312069178495e+01
